Date,change_rate
2017-01-28,0.19341503683133776
2017-01-29,-0.27883493017143196
2017-01-30,0.025106538618246646
2017-01-31,5.3687549174921685
2017-02-01,1.8623203305880094
2017-02-02,2.201918154278967
2017-02-03,1.824097028674261
2017-02-04,1.1218590414687308
2017-02-05,-1.5505264305523907
2017-02-06,0.9480746566060346
2017-02-07,2.0391447919315815
2017-02-08,0.07060019936742497
2017-02-09,-6.60439173393509
2017-02-10,-0.698853359415685
2017-02-11,1.572659848828285
2017-02-12,-0.43237695047071933
2017-02-13,-0.8252182059439809
2017-02-14,1.29218013185887
2017-02-15,0.12621206988219216
2017-02-16,1.9639673014145203
2017-02-17,1.9578573574154097
2017-02-18,0.4965720114930226
2017-02-19,-0.6532305533624193
2017-02-20,2.983726440680965
2017-02-21,3.3374118443307226
2017-02-22,0.23680413190688754
2017-02-23,4.425962417985734
2017-02-24,0.08272231035387287
2017-02-25,-2.2701504245046333
2017-02-26,1.8291077528360782
2017-02-27,1.3911513343317579
2017-02-28,-0.06352056529994754
2017-03-01,3.5981796830582913
2017-03-02,2.1499456919302604
2017-03-03,1.9412997461597983
2017-03-04,-1.7441290998400625
2017-03-05,1.0228859079736499
2017-03-06,0.4228885476938807
2017-03-07,-3.9011571852946116
2017-03-08,-5.986607722015428
2017-03-09,3.315514013812245
2017-03-10,-6.107487686073941
2017-03-11,5.330909831312406
2017-03-12,3.8041177229158887
2017-03-13,0.8299378288473908
2017-03-14,0.636278210852048
2017-03-15,0.7619944935675771
2017-03-16,-5.076190908208503
2017-03-17,-6.772814821381047
2017-03-18,-11.446130723104224
2017-03-19,6.14397130892052
2017-03-20,1.6379999223261665
2017-03-21,6.176096745720813
2017-03-22,-6.381118833510432
2017-03-23,-1.0913844554935417
2017-03-24,-9.719287051506633
2017-03-25,3.869457206536563
2017-03-26,-0.7484524317247078
2017-03-27,7.583421453610663
2017-03-28,0.2460384525356954
2017-03-29,-0.5840839714209264
2017-03-30,-1.5140814056668568
2017-03-31,4.39784381768167
2017-04-01,0.820188239625088
2017-04-02,1.9951748443945494
2017-04-03,3.7046202666278267
2017-04-04,-1.071130955552477
2017-04-05,-0.8252936348836896
2017-04-06,5.051473353171479
2017-04-07,-0.17302976348008609
2017-04-08,0.2814076398848303
2017-04-09,0.960423038491311
2017-04-10,-0.014321901652436953
2017-04-11,1.4779486808354558
2017-04-12,-0.36852808829841
2017-04-13,-2.6427528033015553
2017-04-14,-0.23838721531085305
2017-04-15,0.44718328491165826
2017-04-16,0.8809370706143574
2017-04-17,0.9009114033118529
2017-04-18,1.4994533386833744
2017-04-19,-0.15179607904272496
2017-04-20,1.486276765626463
2017-04-21,-0.5994692500324433
2017-04-22,0.7360699010826202
2017-04-23,-2.0058187322512167
2017-04-24,3.3497862460162375
2017-04-25,1.2027701747203108
2017-04-26,1.191949852424889
2017-04-27,2.7966717203935834
2017-04-28,-0.09561899729558128
2017-04-29,0.2997384617735969
2017-04-30,1.968425006041782
2017-05-01,5.436469932751329
2017-05-02,2.2371038146123583
2017-05-03,2.497622459499523
2017-05-04,3.1494897878132435
2017-05-05,0.9462158456514467
2017-05-06,1.4125030932956795
2017-05-07,1.0915047803473183
2017-05-08,7.9171109486652975
2017-05-09,1.8255207951617984
2017-05-10,1.742649386924219
2017-05-11,3.8306616803764966
2017-05-12,-6.583738887412596
2017-05-13,4.74662468628237
2017-05-14,0.4470113664363238
2017-05-15,-3.8712862999958153
2017-05-16,-0.4162599875553739
2017-05-17,6.507096455292939
2017-05-18,3.84615797658736
2017-05-19,4.761325732608775
2017-05-20,5.0644070641125065
2017-05-21,-1.2496227804579312
2017-05-22,6.372875976860058
2017-05-23,5.879823497236714
2017-05-24,5.267138337197313
2017-05-25,-5.774576915165664
2017-05-26,-5.104506296570771
2017-05-27,-7.166697310181213
2017-05-28,4.952093727328136
2017-05-29,4.45396140768398
2017-05-30,-3.542234184946776
2017-05-31,4.536413085336872
2017-06-01,5.224325189373733
2017-06-02,3.5157638840297776
2017-06-03,0.86738395678911
2017-06-04,-1.4122035143048681
2017-06-05,6.941974328501504
2017-06-06,6.405429444020381
2017-06-07,-4.782216935619732
2017-06-08,3.1292203705476926
2017-06-09,0.5830976807753254
2017-06-10,4.227869656418418
2017-06-11,0.5335828719134764
2017-06-12,-9.94135522592734
2017-06-13,1.3469347574407338
2017-06-14,-7.748217613768091
2017-06-15,-1.4002351957555372
2017-06-16,1.9837457078883705
2017-06-17,5.643170571946179
2017-06-18,-4.031862265101945
2017-06-19,1.591588482406614
2017-06-20,5.037318864372905
2017-06-21,-0.7503362145285225
2017-06-22,0.5343635208804133
2017-06-23,1.387702431134976
2017-06-24,-4.739788203204108
2017-06-25,-0.68424922391888
2017-06-26,-4.328009443053065
2017-06-27,2.9857371122225365
2017-06-28,0.8523209486735995
2017-06-29,-1.0998765205064769
2017-06-30,-2.29989692066718
2017-07-01,-2.3288953925143665
2017-07-02,2.8759674588711612
2017-07-03,2.6215099282770487
2017-07-04,1.5868759304226865
2017-07-05,-0.033813710000866685
2017-07-06,0.017635862132490257
2017-07-07,-3.4474629110459407
2017-07-08,2.026372887174749
2017-07-09,-2.10565005009295
2017-07-10,-6.046527726215226
2017-07-11,-2.0160131305828894
2017-07-12,2.832258122583863
2017-07-13,-1.8645710966229703
2017-07-14,-5.3906013014613645
2017-07-15,-10.369850935544655
2017-07-16,-3.1205150046267076
2017-07-17,15.305125567339056
2017-07-18,3.821763966063063
2017-07-19,-2.1372550585707115
2017-07-20,24.129373273522074
2017-07-21,-6.012165530275043
2017-07-22,5.301980438961502
2017-07-23,-2.767002336467693
2017-07-24,0.8109253356006747
2017-07-25,-6.56464259406165
2017-07-26,-1.8744910520823606
2017-07-27,5.24164124326493
2017-07-28,4.824367762391522
2017-07-29,-2.870306153813237
2017-07-30,1.2035736570535565
2017-07-31,4.056835383550663
2017-08-01,-5.329991169852166
2017-08-02,-0.6035635134665744
2017-08-03,3.512375434275953
2017-08-04,3.1692975280470828
2017-08-05,12.261056230964625
2017-08-06,-1.340558402496678
2017-08-07,5.171842161436104
2017-08-08,1.4752737546906167
2017-08-09,-2.278386559046073
2017-08-10,1.180186375439184
2017-08-11,8.204351246352259
2017-08-12,6.412046294451006
2017-08-13,4.979844763401232
2017-08-14,6.370472416691314
2017-08-15,-3.352447099171759
2017-08-16,4.197042278015078
2017-08-17,-1.2031183162491024
2017-08-18,-3.786005089288376
2017-08-19,1.3521888783155096
2017-08-20,-2.4264173590077145
2017-08-21,-2.1694273204633996
2017-08-22,2.555302046583912
2017-08-23,1.528732128714157
2017-08-24,4.763149494235471
2017-08-25,0.8950354506027137
2017-08-26,-0.449677177040509
2017-08-27,0.8694802031517858
2017-08-28,-0.04082699044942431
2017-08-29,4.3244697857472305
2017-08-30,-0.1107146646023006
2017-08-31,3.2443722555822987
2017-09-01,4.046357310531587
2017-09-02,-6.582784325492414
2017-09-03,-0.050379990358477435
2017-09-04,-7.738424770445714
2017-09-05,3.50590297080514
2017-09-06,5.038860878234427
2017-09-07,0.23402523727307556
2017-09-08,-8.173660491245808
2017-09-09,-0.08865646324664356
2017-09-10,-2.5157567439510635
2017-09-11,0.9411785329047087
2017-09-12,-0.9131907200230127
2017-09-13,-6.035602634982591
2017-09-14,-18.589712575336176
2017-09-15,14.882353644201457
2017-09-16,-0.3493907205690331
2017-09-17,-0.6488721423260463
2017-09-18,13.20239402737284
2017-09-19,-3.6531109098009114
2017-09-20,-0.2658120286301498
2017-09-21,-6.931488225497939
2017-09-22,0.07386760894917152
2017-09-23,4.476131263656708
2017-09-24,-2.9848614350863043
2017-09-25,6.640898338381161
2017-09-26,-0.9179239249440379
2017-09-27,7.9048221935216505
2017-09-28,-0.5336957151476048
2017-09-29,-0.20496336503704932
2017-09-30,4.142955978609486
2017-10-01,1.444130625265031
2017-10-02,0.3073327883808034
2017-10-03,-2.063758801824351
2017-10-04,-2.0838745341151497
2017-10-05,2.329387031481991
2017-10-06,1.0718123898689482
2017-10-07,1.3169015477465373
2017-10-08,4.08179529812949
2017-10-09,3.4131393803336256
2017-10-10,0.1210221804479763
2017-10-11,0.777365568069113
2017-10-12,12.782272332974085
2017-10-13,3.3500080424642107
2017-10-14,3.3358600215315017
2017-10-15,-2.7034116167223585
2017-10-16,0.6684756531577608
2017-10-17,-2.369910558565889
2017-10-18,-0.23430237274501392
2017-10-19,2.2346989637532246
2017-10-20,5.314199258541913
2017-10-21,0.580478195284489
2017-10-22,-0.46781222802084915
2017-10-23,-1.2600761868339994
2017-10-24,-6.888695202224097
2017-10-25,4.094408699866126
2017-10-26,2.7293187568054575
2017-10-27,-2.014331602920812
2017-10-28,-0.6000528959699936
2017-10-29,6.9409040726280224
2017-10-30,0.2564198181409196
2017-10-31,5.485629233777582
2017-11-01,5.0666255682711085
2017-11-02,4.437004790692919
2017-11-03,1.696359438524736
2017-11-04,3.0074787762845063
2017-11-05,0.03903206029731232
2017-11-06,-5.13912106053406
2017-11-07,1.7268696653878466
2017-11-08,4.457262655356593
2017-11-09,-4.072202491779613
2017-11-10,-7.744783331163188
2017-11-11,-3.9435738171097077
2017-11-12,-5.486190190987694
2017-11-13,10.461671946701468
2017-11-14,1.131909565407897
2017-11-15,10.26081271193351
2017-11-16,7.48916721940718
2017-11-17,-1.8409410380219335
2017-11-18,1.2074497366956345
2017-11-19,3.482608961089742
2017-11-20,2.009807449762406
2017-11-21,-1.6388584686929573
2017-11-22,2.17381396430121
2017-11-23,-2.3518091492044384
2017-11-24,2.225290620058198
2017-11-25,6.663786562989253
2017-11-26,6.161193523050114
2017-11-27,4.9785505866285344
2017-11-28,2.396007552097624
2017-11-29,-1.8734001998980934
2017-11-30,3.2988442171872925
2017-12-01,7.618693053561467
2017-12-02,0.877183228739864
2017-12-03,2.170048776576317
2017-12-04,3.020660276155026
2017-12-05,1.9767749996928838
2017-12-06,19.860941776617373
2017-12-07,25.47016850343013
2017-12-08,-6.92864630445026
2017-12-09,-8.140628823169932
2017-12-10,1.8920914045582788
2017-12-11,9.783893283422138
2017-12-12,2.929110193331639
2017-12-13,-6.238861607142857
2017-12-14,1.094933015771408
2017-12-15,6.6597167531817565
2017-12-16,9.780800622526057
2017-12-17,-1.7200833165356446
2017-12-18,0.04081788283274267
2017-12-19,-7.017368216195011
2017-12-20,-6.394605507323325
2017-12-21,-5.044344447288429
2017-12-22,-12.996604574867906
2017-12-23,5.3804296421268525
2017-12-24,-4.671351579943226
2017-12-25,0.21934436437232385
2017-12-26,14.698718013830753
2017-12-27,-2.010703127416711
2017-12-28,-7.927330515699818
2017-12-29,-0.2694620905380663
2017-12-30,-11.781173753344525
2017-12-31,9.759105702968334
2018-01-01,-3.224160610697208
2018-01-02,9.960364105504588
2018-01-03,1.4874938362569508
2018-01-04,2.1511783729526464
2018-01-05,12.614037293894945
2018-01-06,0.3716643019843758
2018-01-07,-5.988949382314064
2018-01-08,-7.92718995463864
2018-01-09,-3.4931914668028354
2018-01-10,2.6376927352880695
2018-01-11,-10.438131306623541
2018-01-12,3.914844048622633
2018-01-13,2.9227931629708093
2018-01-14,-4.166781340118468
2018-01-15,0.3813383942007623
2018-01-16,-16.95275168289248
2018-01-17,-2.1214057114953158
2018-01-18,2.4654480011503743
2018-01-19,1.5538381159105152
2018-01-20,10.663852534892701
2018-01-21,-10.001400912419031
2018-01-22,-6.0319196285786765
2018-01-23,-0.6953228505185253
2018-01-24,4.182181554958575
2018-01-25,-1.420977629531095
2018-01-26,-0.7515956767501777
2018-01-27,2.378542943528055
2018-01-28,2.7101688434576743
2018-01-29,-3.9054026572668112
2018-01-30,-10.617504693965701
2018-01-31,1.1169091616809796
2018-02-01,-10.4203235811903
2018-02-02,-3.4075773671327685
2018-02-03,3.64647152082542
2018-02-04,-9.794243606025894
2018-02-05,-15.90307299546477
2018-02-06,9.9585209345198
2018-02-07,-1.7302636665406639
2018-02-08,8.218663234272475
2018-02-09,5.623182191461902
2018-02-10,-1.1259035079997877
2018-02-11,-5.64243662271786
2018-02-12,9.64376184241374
2018-02-13,-3.6789567311358184
2018-02-14,10.403701070072646
2018-02-15,7.1464711960840015
2018-02-16,0.9688545775842409
2018-02-17,8.867991137031595
2018-02-18,-5.138721666616039
2018-02-19,6.3747343802835905
2018-02-20,1.530479474476199
2018-02-21,-5.9953201049743265
2018-02-22,-6.1479903813122645
2018-02-23,3.663346292489062
2018-02-24,-4.613566431774139
2018-02-25,-1.3442610073394559
2018-02-26,7.211082042551954
2018-02-27,3.1912872577572826
2018-02-28,-2.7069746930949177
2018-03-01,5.450168512277323
2018-03-02,0.9929491147383945
2018-03-03,3.493093894221728
2018-03-04,0.13219700309292062
2018-03-05,0.35464788489088744
2018-03-06,-6.262547657960164
2018-03-07,-7.759513211103412
2018-03-08,-5.5914585229544835
2018-03-09,-0.819364434509192
2018-03-10,-5.1824521431009325
2018-03-11,8.199114706968272
2018-03-12,-4.142585473996786
2018-03-13,0.2377572780629547
2018-03-14,-10.253680609237032
2018-03-15,0.12182943690370657
2018-03-16,0.18550546425646453
2018-03-17,-4.867034921463437
2018-03-18,4.222277709759133
2018-03-19,3.4339183690236585
2018-03-20,3.4084809203876216
2018-03-21,-0.09175063756695273
2018-03-22,-2.359998981864405
2018-03-23,1.6410944877664904
2018-03-24,-2.626728671747994
2018-03-25,-1.3587818924777852
2018-03-26,-3.401428083387715
2018-03-27,-4.475121474847561
2018-03-28,1.5012435024225805
2018-03-29,-10.193790088632154
2018-03-30,-3.917341236851583
2018-03-31,1.1759164323606477
2018-04-01,-2.2680096528672906
2018-04-02,3.4907937661079935
2018-04-03,4.982218467548703
2018-04-04,-8.081238825025236
2018-04-05,-0.5428761585152183
2018-04-06,-2.635580868260286
2018-04-07,4.231651683549736
2018-04-08,1.4962476676917544
2018-04-09,-3.88383620529811
2018-04-10,0.5786207303395451
2018-04-11,1.8243611129364807
2018-04-12,13.426586799309046
2018-04-13,-0.06492626857746582
2018-04-14,1.4168252587968098
2018-04-15,4.122598645345545
2018-04-16,-3.3451039112301335
2018-04-17,-2.1008108520116435
2018-04-18,2.756519237356312
2018-04-19,1.6550445132713971
2018-04-20,6.745001776504535
2018-04-21,0.5287732995804842
2018-04-22,-1.3736559225083953
2018-04-23,1.5520148621030252
2018-04-24,8.541875164776357
2018-04-25,-8.816486650952726
2018-04-26,4.670965280696236
2018-04-27,-3.267594145436982
2018-04-28,4.577677583939893
2018-04-29,0.7775169360228129
2018-04-30,-1.9685802516012443
2018-05-01,-1.4317720843552624
2018-05-02,1.442351318390537
2018-05-03,5.521900548723321
2018-05-04,0.05424955520602342
2018-05-05,1.627479956633824
2018-05-06,-1.935030729754423
2018-05-07,-2.82676225143933
2018-05-08,-1.5568897433076019
2018-05-09,1.099871891245196
2018-05-10,-3.024026828672442
2018-05-11,-6.754362431745228
2018-05-12,0.7516397145546033
2018-05-13,2.4478942441979012
2018-05-14,0.04235495808551555
2018-05-15,-2.23786657452815
2018-05-16,-1.5942325879633223
2018-05-17,-3.294245397611998
2018-05-18,1.9666706653629469
2018-05-19,-0.10357389067347633
2018-05-20,3.228568945252044
2018-05-21,-1.212577344489992
2018-05-22,-4.490453258411354
2018-05-23,-5.963114081825329
2018-05-24,0.3467704011591991
2018-05-25,-1.477281862598503
2018-05-26,-1.7444793547430653
2018-05-27,0.0834021995630587
2018-05-28,-3.1923745216008834
2018-05-29,4.812845358449556
2018-05-30,-0.8462148043205889
2018-05-31,1.1884720224660208
2018-06-01,0.5432826128081533
2018-06-02,1.4161329786203654
2018-06-03,1.1551247175397876
2018-06-04,-2.694189289012763
2018-06-05,1.771252316535197
2018-06-06,0.3672944535041552
2018-06-07,0.3583983257513189
2018-06-08,-0.7835929309346549
2018-06-09,-1.3172587665046787
2018-06-10,-9.514301574612746
2018-06-11,1.5829576646114105
2018-06-12,-4.6838748935082855
2018-06-13,-3.743890821966173
2018-06-14,5.243783810748493
2018-06-15,-3.258876091596191
2018-06-16,1.4671317734938425
2018-06-17,-0.7067382953463365
2018-06-18,3.4523439236225313
2018-06-19,0.40860591168501237
2018-06-20,0.08551535223411562
2018-06-21,-0.7426097667630925
2018-06-22,-9.709136297828755
2018-06-23,1.1884842884660483
2018-06-24,0.14519450161967518
2018-06-25,1.250977536343387
2018-06-26,-2.5566260413031037
2018-06-27,1.195351746040459
2018-06-28,-4.058405900423372
2018-06-29,5.428329457579328
2018-06-30,3.053959766390767
2018-07-01,-0.4033319013662276
2018-07-02,3.664363208193331
2018-07-03,-1.016731359678341
2018-07-04,0.7125723249729319
2018-07-05,0.5974531610423813
2018-07-06,0.5243513238453235
2018-07-07,2.822438161897352
2018-07-08,-1.2237149561822782
2018-07-09,-0.49195105800467653
2018-07-10,-6.072815181559759
2018-07-11,1.0099867979564405
2018-07-12,-2.625848195560434
2018-07-13,0.048436328859884
2018-07-14,0.4581051170468187
2018-07-15,1.3860050488499194
2018-07-16,6.052220282174973
2018-07-17,8.626414504358282
2018-07-18,0.7581344667103864
2018-07-19,1.2016435664767817
2018-07-20,-1.5168602326453495
2018-07-21,0.9053768166556662
2018-07-22,0.009307742264272213
2018-07-23,3.9974578089400254
2018-07-24,9.17201930823546
2018-07-25,-2.3660866411553645
2018-07-26,-2.7549730867124453
2018-07-27,2.699359351948872
2018-07-28,0.2826559220477178
2018-07-29,0.15403272258162795
2018-07-30,-0.49990509446723314
2018-07-31,-4.898550876873415
2018-08-01,-1.8551826491795547
2018-08-02,-0.8781552407923314
2018-08-03,-1.6893365858124836
2018-08-04,-5.455542838718384
2018-08-05,0.5319225770178335
2018-08-06,-1.573567631053956
2018-08-07,-2.948983550842878
2018-08-08,-6.537128979965984
2018-08-09,4.165687416092584
2018-08-10,-5.884724542563723
2018-08-11,1.7772983032400527
2018-08-12,0.6212955793087451
2018-08-13,-0.6905465074779945
2018-08-14,-1.3987746335984235
2018-08-15,1.400003516078367
2018-08-16,0.643446460101921
2018-08-17,3.780525518504897
2018-08-18,-2.4253376415175856
2018-08-19,1.3001026424832534
2018-08-20,-2.953306546571919
2018-08-21,2.97869959613598
2018-08-22,-1.688803839853536
2018-08-23,2.566807658563771
2018-08-24,2.571005520918817
2018-08-25,0.6434533714834951
2018-08-26,-0.7014492280082637
2018-08-27,2.5904562360781846
2018-08-28,2.977758271633421
2018-08-29,-0.6281955259435155
2018-08-30,-0.9303239652784422
2018-08-31,0.9121040285755675
2018-09-01,2.107082237443331
2018-09-02,1.1563976729560603
2018-09-03,-0.2606078986128616
2018-09-04,1.3583940004130526
2018-09-05,-7.724417246440931
2018-09-06,-3.3451595417754434
2018-09-07,-0.9473251073125071
2018-09-08,-3.6251359366454357
2018-09-09,1.244982339624347
2018-09-10,0.44640259297987733
2018-09-11,-0.16866535211745498
2018-09-12,0.5507358758856993
2018-09-13,2.5663150621309407
2018-09-14,-0.04144321305558637
2018-09-15,0.5192535944301102
2018-09-16,-0.29831656858857103
2018-09-17,-3.574726993406315
2018-09-18,1.4391170417802457
2018-09-19,0.41887271353209216
2018-09-20,1.888149001380787
2018-09-21,3.3939896581858155
2018-09-22,-0.1940568310222975
2018-09-23,-0.06983943474048343
2018-09-24,-1.631075532235715
2018-09-25,-2.380049769839448
2018-09-26,0.6541350436319561
2018-09-27,2.793716059578628
2018-09-28,-0.5183622262773723
2018-09-29,-0.619291236229673
2018-09-30,0.31568528791672257
2018-10-01,-0.4566565711125829
2018-10-02,-0.5633062864161003
2018-10-03,-0.7822873940057241
2018-10-04,1.2123864944558498
2018-10-05,0.735153272178504
2018-10-06,-0.5155212302376401
2018-10-07,0.1861722797039765
2018-10-08,0.7884627491707041
2018-10-09,-0.15691892001384464
2018-10-10,-0.8246665971533564
2018-10-11,-5.0176565074660235
2018-10-12,0.5662552089594102
2018-10-13,0.12599642170162367
2018-10-14,0.038800114420349426
2018-10-15,4.829449892906419
2018-10-16,-0.08029031439187058
2018-10-17,-0.6993354638694829
2018-10-18,-1.0030083533527003
2018-10-19,-0.1954234565583236
2018-10-20,0.4375540924990424
2018-10-21,-0.1192548374534973
2018-10-22,0.017119072408255998
2018-10-23,0.05222779890418941
2018-10-24,0.261614361002797
2018-10-25,-0.12891772735839588
2018-10-26,0.09755147533113188
2018-10-27,-0.0070972427739219275
2018-10-28,0.05753780668502092
2018-10-29,-2.460129420645527
2018-10-30,-0.04371156745381391
2018-10-31,-0.3058292718934801
2018-11-01,0.9439431089996863
2018-11-02,0.14924187241484785
2018-11-03,-0.4067557786566051
2018-11-04,0.16746080979049335
2018-11-05,0.8806314335317011
2018-11-06,0.4294769361640892
2018-11-07,0.9529278305441755
2018-11-08,-1.051011449728765
2018-11-09,-0.8844252259189379
2018-11-10,0.3615700346683341
2018-11-11,-0.036794503648769246
2018-11-12,-0.6314919394021179
2018-11-13,-0.21495839849749007
2018-11-14,-9.649928425027715
2018-11-15,-1.5362240995740846
2018-11-16,-1.2358913525489301
2018-11-17,-0.4346984297149427
2018-11-18,1.1475321147746407
2018-11-19,-13.330704625006417
2018-11-20,-8.471751108712503
2018-11-21,3.0596497090458117
2018-11-22,-5.326383252889647
2018-11-23,-0.3116548128178777
2018-11-24,-10.739724725852867
2018-11-25,3.328968414364285
2018-11-26,-5.876365331857935
2018-11-27,1.4543480460808265
2018-11-28,11.378766988504767
2018-11-29,0.23055223763316632
2018-11-30,-6.337483808728862
2018-12-01,4.726281629821903
2018-12-02,-1.448686764378709
2018-12-03,-6.1049700372710705
2018-12-04,1.8166114093848427
2018-12-05,-5.175684476825542
2018-12-06,-6.205861352856912
2018-12-07,-2.6377421621580295
2018-12-08,1.5840375509813862
2018-12-09,4.059821429826646
2018-12-10,-3.0284877088399536
2018-12-11,-2.0862162068588095
2018-12-12,1.9141529294413924
2018-12-13,-4.994500346274494
2018-12-14,-2.0915542837798866
2018-12-15,-0.22305318401308186
2018-12-16,0.5118370618826609
2018-12-17,8.998789624633542
2018-12-18,4.268202769229985
2018-12-19,1.0555052622462195
2018-12-20,10.481718101953213
2018-12-21,-5.737225846270151
2018-12-22,2.9783576929043725
2018-12-23,-0.5474865382464621
2018-12-24,1.956521062492436
2018-12-25,-6.506684862515039
2018-12-26,0.9851869772210347
2018-12-27,-5.184724568118016
2018-12-28,7.4124580605200965
2018-12-29,-2.850177861399352
2018-12-30,1.1398086211926965
2018-12-31,-3.2103397193673953
2019-01-01,2.58377492044134
2019-01-02,2.4470725384821765
2019-01-03,-2.399038603366441
2019-01-04,0.6700736415232482
2019-01-05,-0.17599540109971773
2019-01-06,6.258629833486292
2019-01-07,-1.307724871069379
2019-01-08,0.058973534452216404
2019-01-09,0.09287700527764484
2019-01-10,-8.811367587276669
2019-01-11,0.36336531757053586
2019-01-12,-0.6962925449756394
2019-01-13,-2.8947487122602644
2019-01-14,4.1812821388829375
2019-01-15,-1.985332645244973
2019-01-16,0.6470331027309256
2019-01-17,0.7309368378153751
2019-01-18,-0.5478840460459173
2019-01-19,2.086049996858318
2019-01-20,-3.34006643892985
2019-01-21,-0.6760503249209151
2019-01-22,0.825039968155226
2019-01-23,-0.5667385455475699
2019-01-24,0.45655553802099197
2019-01-25,-0.21135809861902558
2019-01-26,0.07625928536829558
2019-01-27,-0.5748469721802512
2019-01-28,-3.1758864247286196
2019-01-29,-0.5982689788613739
2019-01-30,1.2278145456870673
2019-01-31,-0.7923447048647838
2019-02-01,0.7917301055614272
2019-02-02,1.0455875235444085
2019-02-03,-1.482484369649221
2019-02-04,-0.23239472967283703
2019-02-05,0.33014923740479707
2019-02-06,-1.5947682520021957
2019-02-07,-0.45265250507397614
2019-02-08,7.802835450204773
2019-02-09,-0.010413053793596517
2019-02-10,0.46245262598956105
2019-02-11,-1.2767130263124082
2019-02-12,0.29583708873946496
2019-02-13,-0.5893755109366674
2019-02-14,-0.39351795667302014
2019-02-15,0.09516262719311892
2019-02-16,0.40155598131217907
2019-02-17,1.1140325649902165
2019-02-18,6.655403592422389
2019-02-19,0.9058263408330683
2019-02-20,1.346332358878613
2019-02-21,-1.1533927386986627
2019-02-22,1.3439942795926902
2019-02-23,3.5912378848248743
2019-02-24,-8.081869770402424
2019-02-25,1.9882794618931166
2019-02-26,-0.6275136676548032
2019-02-27,-0.16675066329701257
2019-02-28,0.16951646127281614
2019-03-01,0.1511942770438421
2019-03-02,0.2359578005295673
2019-03-03,-0.39071186678097036
2019-03-04,-2.1724950546033384
2019-03-05,3.631610710302947
2019-03-06,0.1760695292024204
2019-03-07,0.20750220286580207
2019-03-08,-0.3090605757605496
2019-03-09,1.7655746235586602
2019-03-10,-0.3674690451788039
2019-03-11,-1.227013829369441
2019-03-12,0.13827570261380479
2019-03-13,-0.16176850258444025
2019-03-14,0.48116416059942335
2019-03-15,0.8721858701773042
2019-03-16,2.1399551063107074
2019-03-17,-0.5556333291695464
2019-03-18,0.06299846650621918
2019-03-19,0.9546549060153265
2019-03-20,0.4098063736702929
2019-03-21,-1.3375996652294448
2019-03-22,-0.11285516165401961
2019-03-23,0.3259749297112575
2019-03-24,-0.3220529004364101
2019-03-25,-1.5169116639767863
2019-03-26,0.39937357458293815
2019-03-27,2.580697028891936
2019-03-28,-0.45203457067317393
2019-03-29,0.7392451017645721
2019-03-30,0.3549228315790039
2019-03-31,-0.00126070798982014
2019-04-01,1.2866294582804358
2019-04-02,17.39168890912895
2019-04-03,1.907064870123074
2019-04-04,-0.9757752446215283
2019-04-05,2.313213164930008
2019-04-06,0.4571244878507297
2019-04-07,2.6882987696894913
2019-04-08,1.7295844792264026
2019-04-09,-1.6060640856464132
2019-04-10,2.3144475027603657
2019-04-11,-4.893704404284449
2019-04-12,0.5599141523494794
2019-04-13,0.15202507396637774
2019-04-14,1.4122210623609517
2019-04-15,-1.939367881939113
2019-04-16,3.3352283476146867
2019-04-17,0.30180149306133525
2019-04-18,0.8931819077804697
2019-04-19,0.10679574070421782
2019-04-20,0.6358326641609563
2019-04-21,-0.40007759968081646
2019-04-22,1.6352130503073117
2019-04-23,3.204016747843917
2019-04-24,-1.9140526371924542
2019-04-25,-4.683209470425553
2019-04-26,1.3251328122305708
2019-04-27,-0.2117669625595973
2019-04-28,0.25404442183637216
2019-04-29,-0.7096852280108173
2019-04-30,1.9627641920426284
2019-05-01,0.9677357833380008
2019-05-02,1.9039760986869139
2019-05-03,4.7722243463208445
2019-05-04,1.074062529120015
2019-05-05,-0.6064045403343553
2019-05-06,-0.7750104793806594
2019-05-07,1.4602888572920154
2019-05-08,2.273296794971643
2019-05-09,3.2130096319034025
2019-05-10,3.287438375058359
2019-05-11,12.933347354931184
2019-05-12,-3.208655614333919
2019-05-13,12.103216837350606
2019-05-14,2.3890177115266913
2019-05-15,2.701005650876998
2019-05-16,-3.7780433214966833
2019-05-17,-6.885195683322825
2019-05-18,-0.9596807710487466
2019-05-19,12.792120384919153
2019-05-20,-2.667034007851173
2019-05-21,-0.1835254201312807
2019-05-22,-3.471787941024958
2019-05-23,2.6647188677868865
2019-05-24,1.3407809530984074
2019-05-25,0.759003532697137
2019-05-26,7.672178233918257
2019-05-27,1.5183877958850516
2019-05-28,-0.9405677198108192
2019-05-29,-0.6779132865090071
2019-05-30,-3.9517148548143375
2019-05-31,3.0553735322870157
2019-06-01,-0.11457226127988343
2019-06-02,2.0720906117800104
2019-06-03,-6.0943418842928745
2019-06-04,-6.128550154738632
2019-06-05,1.5561116570369986
2019-06-06,0.030565841476366984
2019-06-07,2.773125589616241
2019-06-08,-1.0283599287090623
2019-06-09,-3.290671161740475
2019-06-10,4.0045959707877445
2019-06-11,-0.956109036643221
2019-06-12,2.781214726692378
2019-06-13,1.0481608495153212
2019-06-14,5.62435041359967
2019-06-15,1.7103941202252115
2019-06-16,1.7310284764075423
2019-06-17,3.6870788681122106
2019-06-18,-2.7176370189375656
2019-06-19,2.145608450902086
